YEAR,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,Response,Data_Value,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Education
2015,NC,North Carolina,Cigarette Use,Smoking Status,Frequent,0.2,0.1,0.0,0.4,1692.0,Female,Middle School
2015,NC,North Carolina,Smokeless Tobacco Use,User Status,Current,1.9,0.2,1.5,2.3,3292.0,Overall,Middle School
2015,NC,North Carolina,Smokeless Tobacco Use,User Status,Ever,7.2,0.6,6.0,8.4,3470.0,Overall,Middle School
2015,NC,North Carolina,Smokeless Tobacco Use,User Status,Frequent,0.3,0.1,0.0,0.5,3292.0,Overall,Middle School
2015,NC,North Carolina,Smokeless Tobacco Use,User Status,Current,2.4,0.4,1.6,3.1,1674.0,Male,Middle School
2015,NC,North Carolina,Smokeless Tobacco Use,User Status,Ever,8.6,1.0,6.6,10.5,1763.0,Male,Middle School
2015,NC,North Carolina,Smokeless Tobacco Use,User Status,Frequent,0.4,0.2,0.0,0.7,1674.0,Male,Middle School
2015,NC,North Carolina,Smokeless Tobacco Use,User Status,Current,1.5,0.3,1.0,2.0,1611.0,Female,Middle School
2015,NC,North Carolina,Smokeless Tobacco Use,User Status,Ever,5.7,0.6,4.5,6.9,1700.0,Female,Middle School
2015,NC,North Carolina,Smokeless Tobacco Use,User Status,Frequent,0.1,0.1,0.0,0.3,1611.0,Female,Middle School
2015,ND,North Dakota,Cessation,Want to Quit,,39.8,5.5,29.0,50.7,53.0,Overall,Middle School
2015,ND,North Dakota,Cessation,Want to Quit,,,,,,,Male,Middle School
2015,ND,North Dakota,Cessation,Want to Quit,,,,,,,Female,Middle School
2015,ND,North Dakota,Cessation,Quit Attempt,,66.2,7.6,51.3,81.0,53.0,Overall,Middle School
2015,ND,North Dakota,Cessation,Quit Attempt,,,,,,,Male,Middle School
2015,ND,North Dakota,Cessation,Quit Attempt,,,,,,,Female,Middle School
2015,ND,North Dakota,Cigarette Use,Smoking Status,Current,3.6,0.7,2.3,4.9,1854.0,Overall,Middle School
2015,ND,North Dakota,Cigarette Use,Smoking Status,Ever,14.5,1.3,11.9,17.0,1818.0,Overall,Middle School
2015,ND,North Dakota,Cigarette Use,Smoking Status,Frequent,0.9,0.2,0.4,1.3,1854.0,Overall,Middle School
2015,ND,North Dakota,Cigarette Use,Smoking Status,Current,2.9,0.7,1.5,4.3,927.0,Male,Middle School
2015,ND,North Dakota,Cigarette Use,Smoking Status,Ever,13.9,1.3,11.3,16.5,905.0,Male,Middle School
2015,ND,North Dakota,Cigarette Use,Smoking Status,Frequent,0.7,0.3,0.1,1.3,927.0,Male,Middle School
2015,ND,North Dakota,Cigarette Use,Smoking Status,Current,4.4,0.9,2.6,6.1,917.0,Female,Middle School
2015,ND,North Dakota,Cigarette Use,Smoking Status,Ever,15.0,1.9,11.3,18.6,903.0,Female,Middle School
2015,ND,North Dakota,Cigarette Use,Smoking Status,Frequent,1.0,0.3,0.4,1.7,917.0,Female,Middle School
2015,ND,North Dakota,Smokeless Tobacco Use,User Status,Current,2.8,0.5,1.9,3.8,1874.0,Overall,Middle School
2015,ND,North Dakota,Smokeless Tobacco Use,User Status,Ever,6.1,1.0,4.2,8.1,1859.0,Overall,Middle School
2015,ND,North Dakota,Smokeless Tobacco Use,User Status,Frequent,0.6,0.2,0.2,1.0,1874.0,Overall,Middle School
2015,ND,North Dakota,Smokeless Tobacco Use,User Status,Current,3.4,0.7,2.0,4.9,940.0,Male,Middle School
2015,ND,North Dakota,Smokeless Tobacco Use,User Status,Ever,7.7,1.1,5.5,10.0,933.0,Male,Middle School
2015,ND,North Dakota,Smokeless Tobacco Use,User Status,Frequent,0.8,0.3,0.1,1.5,940.0,Male,Middle School
2015,ND,North Dakota,Smokeless Tobacco Use,User Status,Current,2.2,0.6,1.0,3.5,924.0,Female,Middle School
2015,ND,North Dakota,Smokeless Tobacco Use,User Status,Ever,4.6,1.2,2.3,6.9,916.0,Female,Middle School
2015,ND,North Dakota,Smokeless Tobacco Use,User Status,Frequent,0.3,0.2,0.0,0.7,924.0,Female,Middle School
2015,PA,Pennsylvania,Cessation,Want to Quit,,,,,,,Overall,Middle School
2015,PA,Pennsylvania,Cessation,Want to Quit,,,,,,,Male,Middle School
2015,PA,Pennsylvania,Cessation,Want to Quit,,,,,,,Female,Middle School
2015,PA,Pennsylvania,Cessation,Quit Attempt,,,,,,,Overall,Middle School
2015,PA,Pennsylvania,Cessation,Quit Attempt,,,,,,,Male,Middle School
2015,PA,Pennsylvania,Cessation,Quit Attempt,,,,,,,Female,Middle School
2015,PA,Pennsylvania,Cigarette Use,Smoking Status,Current,1.3,0.3,0.7,1.8,2626.0,Overall,Middle School
2015,PA,Pennsylvania,Cigarette Use,Smoking Status,Ever,6.7,0.8,5.2,8.2,2564.0,Overall,Middle School
2015,PA,Pennsylvania,Cigarette Use,Smoking Status,Frequent,0.2,0.1,0.1,0.4,2626.0,Overall,Middle School
2015,PA,Pennsylvania,Cigarette Use,Smoking Status,Current,0.9,0.3,0.4,1.5,1286.0,Male,Middle School
2015,PA,Pennsylvania,Cigarette Use,Smoking Status,Ever,6.1,0.7,4.8,7.5,1250.0,Male,Middle School
2015,PA,Pennsylvania,Cigarette Use,Smoking Status,Frequent,0.2,0.1,0.0,0.5,1286.0,Male,Middle School
2015,PA,Pennsylvania,Cigarette Use,Smoking Status,Current,1.6,0.5,0.7,2.6,1333.0,Female,Middle School
2015,PA,Pennsylvania,Cigarette Use,Smoking Status,Ever,7.3,1.0,5.3,9.2,1309.0,Female,Middle School
2015,PA,Pennsylvania,Cigarette Use,Smoking Status,Frequent,0.3,0.1,0.0,0.5,1333.0,Female,Middle School
2015,PA,Pennsylvania,Smokeless Tobacco Use,User Status,Current,1.1,0.3,0.5,1.7,2642.0,Overall,Middle School
2015,PA,Pennsylvania,Smokeless Tobacco Use,User Status,Ever,3.0,0.6,1.9,4.1,2606.0,Overall,Middle School
2015,PA,Pennsylvania,Smokeless Tobacco Use,User Status,Frequent,0.2,0.1,0.0,0.3,2642.0,Overall,Middle School
2015,PA,Pennsylvania,Smokeless Tobacco Use,User Status,Current,1.4,0.4,0.6,2.2,1290.0,Male,Middle School
2015,PA,Pennsylvania,Smokeless Tobacco Use,User Status,Ever,3.7,0.8,2.1,5.3,1272.0,Male,Middle School
2015,PA,Pennsylvania,Smokeless Tobacco Use,User Status,Frequent,0.2,0.1,0.0,0.4,1290.0,Male,Middle School
2015,PA,Pennsylvania,Smokeless Tobacco Use,User Status,Current,0.7,0.4,0.0,1.5,1340.0,Female,Middle School
2015,PA,Pennsylvania,Smokeless Tobacco Use,User Status,Ever,2.3,0.6,1.1,3.5,1324.0,Female,Middle School
2015,PA,Pennsylvania,Smokeless Tobacco Use,User Status,Frequent,0.2,0.1,0.0,0.4,1340.0,Female,Middle School
2015,WV,West Virginia,Cessation,Want to Quit,,30.8,6.3,18.5,43.1,66.0,Overall,Middle School
2015,WV,West Virginia,Cessation,Want to Quit,,,,,,,Male,Middle School
2015,WV,West Virginia,Cessation,Want to Quit,,,,,,,Female,Middle School
2015,WV,West Virginia,Cessation,Quit Attempt,,71.0,5.6,60.0,82.0,67.0,Overall,Middle School
2015,WV,West Virginia,Cessation,Quit Attempt,,,,,,,Male,Middle School
2015,WV,West Virginia,Cessation,Quit Attempt,,,,,,,Female,Middle School
2015,WV,West Virginia,Cigarette Use,Smoking Status,Current,4.6,0.7,3.1,6.0,1848.0,Overall,Middle School
2015,WV,West Virginia,Cigarette Use,Smoking Status,Ever,19.6,1.6,16.5,22.7,1787.0,Overall,Middle School
2015,WV,West Virginia,Cigarette Use,Smoking Status,Frequent,0.9,0.3,0.4,1.5,1848.0,Overall,Middle School
2015,WV,West Virginia,Cigarette Use,Smoking Status,Current,5.1,1.1,3.1,7.2,887.0,Male,Middle School
2015,WV,West Virginia,Cigarette Use,Smoking Status,Ever,19.5,2.1,15.4,23.6,850.0,Male,Middle School
2015,WV,West Virginia,Cigarette Use,Smoking Status,Frequent,1.5,0.5,0.5,2.5,887.0,Male,Middle School
2015,WV,West Virginia,Cigarette Use,Smoking Status,Current,3.9,0.7,2.5,5.3,953.0,Female,Middle School
2015,WV,West Virginia,Cigarette Use,Smoking Status,Ever,19.5,1.9,15.9,23.2,929.0,Female,Middle School
2015,WV,West Virginia,Cigarette Use,Smoking Status,Frequent,0.3,0.2,0.0,0.7,953.0,Female,Middle School
2015,WV,West Virginia,Smokeless Tobacco Use,User Status,Current,5.2,0.8,3.6,6.8,1856.0,Overall,Middle School
2015,WV,West Virginia,Smokeless Tobacco Use,User Status,Ever,12.7,1.3,10.2,15.2,1839.0,Overall,Middle School
2015,WV,West Virginia,Smokeless Tobacco Use,User Status,Frequent,1.5,0.4,0.7,2.3,1856.0,Overall,Middle School
2015,WV,West Virginia,Smokeless Tobacco Use,User Status,Current,8.3,1.4,5.5,11.0,882.0,Male,Middle School
2015,WV,West Virginia,Smokeless Tobacco Use,User Status,Ever,18.9,2.0,14.9,22.8,875.0,Male,Middle School
2015,WV,West Virginia,Smokeless Tobacco Use,User Status,Frequent,2.7,0.7,1.3,4.1,882.0,Male,Middle School
2015,WV,West Virginia,Smokeless Tobacco Use,User Status,Current,1.9,0.5,1.0,2.9,963.0,Female,Middle School
2015,WV,West Virginia,Smokeless Tobacco Use,User Status,Ever,6.0,0.9,4.2,7.8,953.0,Female,Middle School
2015,WV,West Virginia,Smokeless Tobacco Use,User Status,Frequent,0.2,0.1,0.0,0.5,963.0,Female,Middle School
2014,AL,Alabama,Cessation,Want to Quit,,41.0,6.4,28.4,53.6,75.0,Overall,Middle School
2014,AL,Alabama,Cessation,Want to Quit,,,,,,,Male,Middle School
2014,AL,Alabama,Cessation,Want to Quit,,43.0,6.3,30.7,55.3,50.0,Female,Middle School
2014,AL,Alabama,Cessation,Quit Attempt,,66.9,5.9,55.2,78.5,85.0,Overall,Middle School
2014,AL,Alabama,Cessation,Quit Attempt,,,,,,,Male,Middle School
2014,AL,Alabama,Cessation,Quit Attempt,,71.9,4.8,62.6,81.2,59.0,Female,Middle School
2014,AL,Alabama,Cigarette Use,Smoking Status,Current,6.4,0.8,4.8,8.1,1379.0,Overall,Middle School
2014,AL,Alabama,Cigarette Use,Smoking Status,Ever,24.9,2.0,21.0,28.8,1298.0,Overall,Middle School
2014,AL,Alabama,Cigarette Use,Smoking Status,Frequent,1.8,0.4,0.9,2.6,1379.0,Overall,Middle School
2014,AL,Alabama,Cigarette Use,Smoking Status,Current,4.9,1.0,3.0,6.9,626.0,Male,Middle School
2014,AL,Alabama,Cigarette Use,Smoking Status,Ever,24.4,2.3,20.0,28.9,580.0,Male,Middle School
2014,AL,Alabama,Cigarette Use,Smoking Status,Frequent,1.9,0.7,0.5,3.4,626.0,Male,Middle School
2014,AL,Alabama,Cigarette Use,Smoking Status,Current,8.0,1.5,5.0,11.0,752.0,Female,Middle School
2014,AL,Alabama,Cigarette Use,Smoking Status,Ever,25.3,2.4,20.7,30.0,717.0,Female,Middle School
2014,AL,Alabama,Cigarette Use,Smoking Status,Frequent,1.6,0.7,0.2,3.0,752.0,Female,Middle School
2014,AL,Alabama,Smokeless Tobacco Use,User Status,Current,6.7,1.0,4.7,8.7,1395.0,Overall,Middle School
2014,AL,Alabama,Smokeless Tobacco Use,User Status,Ever,16.0,1.6,12.9,19.2,1404.0,Overall,Middle School
2014,AL,Alabama,Smokeless Tobacco Use,User Status,Frequent,1.5,0.4,0.8,2.3,1395.0,Overall,Middle School
2014,AL,Alabama,Smokeless Tobacco Use,User Status,Current,9.9,1.9,6.3,13.6,634.0,Male,Middle School
2014,AL,Alabama,Smokeless Tobacco Use,User Status,Ever,22.1,2.8,16.7,27.6,641.0,Male,Middle School
2014,AL,Alabama,Smokeless Tobacco Use,User Status,Frequent,2.9,0.7,1.5,4.2,634.0,Male,Middle School
2014,AL,Alabama,Smokeless Tobacco Use,User Status,Current,3.3,0.5,2.3,4.3,760.0,Female,Middle School
2014,AL,Alabama,Smokeless Tobacco Use,User Status,Ever,9.7,1.2,7.4,12.0,763.0,Female,Middle School
2014,AL,Alabama,Smokeless Tobacco Use,User Status,Frequent,0.2,0.1,0.0,0.4,760.0,Female,Middle School
2014,DE,Delaware,Cessation,Want to Quit,,35.7,6.4,23.1,48.2,55.0,Overall,Middle School
2014,DE,Delaware,Cessation,Want to Quit,,,,,,,Male,Middle School
2014,DE,Delaware,Cessation,Want to Quit,,,,,,,Female,Middle School
2014,DE,Delaware,Cigarette Use,Smoking Status,Current,2.7,0.4,2.0,3.4,2272.0,Overall,Middle School
2014,DE,Delaware,Cigarette Use,Smoking Status,Ever,14.2,1.1,12.1,16.4,2218.0,Overall,Middle School
2014,DE,Delaware,Cigarette Use,Smoking Status,Frequent,0.5,0.3,0.0,1.1,2272.0,Overall,Middle School
2014,DE,Delaware,Cigarette Use,Smoking Status,Current,3.4,0.6,2.3,4.6,1161.0,Male,Middle School
2014,DE,Delaware,Cigarette Use,Smoking Status,Ever,13.7,1.1,11.6,15.9,1125.0,Male,Middle School
2014,DE,Delaware,Cigarette Use,Smoking Status,Frequent,0.6,0.4,0.0,1.3,1161.0,Male,Middle School
2014,DE,Delaware,Cigarette Use,Smoking Status,Current,2.0,0.4,1.3,2.7,1094.0,Female,Middle School
2014,DE,Delaware,Cigarette Use,Smoking Status,Ever,14.9,1.7,11.6,18.2,1079.0,Female,Middle School
2014,DE,Delaware,Cigarette Use,Smoking Status,Frequent,0.5,0.2,0.0,0.9,1094.0,Female,Middle School
2014,DE,Delaware,Smokeless Tobacco Use,User Status,Current,1.9,0.3,1.2,2.5,2263.0,Overall,Middle School
2014,DE,Delaware,Smokeless Tobacco Use,User Status,Ever,3.6,0.5,2.6,4.5,2286.0,Overall,Middle School
2014,DE,Delaware,Smokeless Tobacco Use,User Status,Frequent,0.4,0.1,0.2,0.6,2263.0,Overall,Middle School
2014,DE,Delaware,Smokeless Tobacco Use,User Status,Current,2.1,0.4,1.4,2.9,1147.0,Male,Middle School
2014,DE,Delaware,Smokeless Tobacco Use,User Status,Ever,4.6,0.7,3.3,6.0,1159.0,Male,Middle School
2014,DE,Delaware,Smokeless Tobacco Use,User Status,Frequent,0.6,0.2,0.2,1.1,1147.0,Male,Middle School
2014,DE,Delaware,Smokeless Tobacco Use,User Status,Current,1.5,0.5,0.6,2.4,1098.0,Female,Middle School
2014,DE,Delaware,Smokeless Tobacco Use,User Status,Ever,2.3,0.5,1.4,3.3,1109.0,Female,Middle School
2014,DE,Delaware,Smokeless Tobacco Use,User Status,Frequent,0.2,0.1,0.0,0.3,1098.0,Female,Middle School
2014,MN,Minnesota,Cessation,Want to Quit,,,,,,,Overall,Middle School
2014,MN,Minnesota,Cessation,Want to Quit,,,,,,,Male,Middle School
2014,MN,Minnesota,Cessation,Want to Quit,,,,,,,Female,Middle School
2014,MN,Minnesota,Cessation,Quit Attempt,,,,,,,Overall,Middle School
2014,MN,Minnesota,Cessation,Quit Attempt,,,,,,,Male,Middle School
2014,MN,Minnesota,Cessation,Quit Attempt,,,,,,,Female,Middle School
2014,MN,Minnesota,Cigarette Use,Smoking Status,Current,1.6,0.5,0.6,2.7,1947.0,Overall,Middle School
2014,MN,Minnesota,Cigarette Use,Smoking Status,Ever,9.1,1.4,6.4,11.8,1880.0,Overall,Middle School
2014,MN,Minnesota,Cigarette Use,Smoking Status,Frequent,0.4,0.2,0.0,0.8,1947.0,Overall,Middle School
2014,MN,Minnesota,Cigarette Use,Smoking Status,Current,1.1,0.5,0.1,2.0,1006.0,Male,Middle School
2014,MN,Minnesota,Cigarette Use,Smoking Status,Ever,9.9,1.4,7.1,12.7,965.0,Male,Middle School
2014,MN,Minnesota,Cigarette Use,Smoking Status,Frequent,0.3,0.2,0.0,0.7,1006.0,Male,Middle School
2014,MN,Minnesota,Cigarette Use,Smoking Status,Current,2.3,0.7,0.8,3.7,937.0,Female,Middle School
2014,MN,Minnesota,Cigarette Use,Smoking Status,Ever,8.3,1.8,4.7,11.8,912.0,Female,Middle School
2014,MN,Minnesota,Cigarette Use,Smoking Status,Frequent,0.5,0.3,0.0,1.0,937.0,Female,Middle School
2014,MN,Minnesota,Smokeless Tobacco Use,User Status,Current,1.1,0.3,0.4,1.8,1955.0,Overall,Middle School
2014,MN,Minnesota,Smokeless Tobacco Use,User Status,Ever,3.3,0.5,2.2,4.4,1951.0,Overall,Middle School
2014,MN,Minnesota,Smokeless Tobacco Use,User Status,Frequent,0.2,0.1,0.0,0.4,1955.0,Overall,Middle School
2014,MN,Minnesota,Smokeless Tobacco Use,User Status,Current,1.6,0.6,0.3,2.8,1007.0,Male,Middle School
2014,MN,Minnesota,Smokeless Tobacco Use,User Status,Ever,4.1,0.9,2.3,6.0,1008.0,Male,Middle School
2014,MN,Minnesota,Smokeless Tobacco Use,User Status,Frequent,0.3,0.2,0.0,0.6,1007.0,Male,Middle School
2014,MN,Minnesota,Smokeless Tobacco Use,User Status,Current,0.6,0.3,0.1,1.2,941.0,Female,Middle School
2014,MN,Minnesota,Smokeless Tobacco Use,User Status,Ever,2.4,0.5,1.4,3.5,936.0,Female,Middle School
2014,MN,Minnesota,Smokeless Tobacco Use,User Status,Frequent,0.1,0.1,0.0,0.3,941.0,Female,Middle School
2014,MS,Mississippi,Cessation,Want to Quit,,,,,,,Overall,Middle School
2014,MS,Mississippi,Cessation,Want to Quit,,,,,,,Male,Middle School
2014,MS,Mississippi,Cessation,Want to Quit,,,,,,,Female,Middle School
2014,MS,Mississippi,Cessation,Quit Attempt,,78.2,7.6,63.3,93.2,56.0,Overall,Middle School
2014,MS,Mississippi,Cessation,Quit Attempt,,,,,,,Male,Middle School
2014,MS,Mississippi,Cessation,Quit Attempt,,,,,,,Female,Middle School
2014,MS,Mississippi,Cigarette Use,Smoking Status,Current,4.7,0.8,3.2,6.2,1395.0,Overall,Middle School
2014,MS,Mississippi,Cigarette Use,Smoking Status,Ever,19.3,2.4,14.6,23.9,1293.0,Overall,Middle School
2014,MS,Mississippi,Cigarette Use,Smoking Status,Frequent,0.6,0.3,0.1,1.1,1395.0,Overall,Middle School
2014,MS,Mississippi,Cigarette Use,Smoking Status,Current,6.2,1.2,3.9,8.5,673.0,Male,Middle School
2014,MS,Mississippi,Cigarette Use,Smoking Status,Ever,23.7,3.5,16.9,30.5,615.0,Male,Middle School
2014,MS,Mississippi,Cigarette Use,Smoking Status,Frequent,0.8,0.4,0.0,1.6,673.0,Male,Middle School
2014,MS,Mississippi,Cigarette Use,Smoking Status,Current,3.2,0.7,1.8,4.5,719.0,Female,Middle School
2014,MS,Mississippi,Cigarette Use,Smoking Status,Ever,15.0,2.1,11.0,19.0,675.0,Female,Middle School
2014,MS,Mississippi,Cigarette Use,Smoking Status,Frequent,0.4,0.3,0.0,1.0,719.0,Female,Middle School
2014,MS,Mississippi,Smokeless Tobacco Use,User Status,Current,4.5,0.9,2.7,6.3,1410.0,Overall,Middle School
2014,MS,Mississippi,Smokeless Tobacco Use,User Status,Ever,8.8,1.2,6.4,11.2,1393.0,Overall,Middle School
2014,MS,Mississippi,Smokeless Tobacco Use,User Status,Frequent,1.0,0.5,0.1,1.9,1410.0,Overall,Middle School
2014,MS,Mississippi,Smokeless Tobacco Use,User Status,Current,7.7,1.7,4.3,11.0,694.0,Male,Middle School
2014,MS,Mississippi,Smokeless Tobacco Use,User Status,Ever,13.5,2.2,9.2,17.8,680.0,Male,Middle School
2014,MS,Mississippi,Smokeless Tobacco Use,User Status,Frequent,2.0,0.9,0.3,3.7,694.0,Male,Middle School
2014,MS,Mississippi,Smokeless Tobacco Use,User Status,Current,1.3,0.5,0.4,2.2,712.0,Female,Middle School
2014,MS,Mississippi,Smokeless Tobacco Use,User Status,Ever,4.1,0.9,2.3,5.8,709.0,Female,Middle School
2014,MS,Mississippi,Smokeless Tobacco Use,User Status,Frequent,0.0,0.0,0.0,0.0,712.0,Female,Middle School
2014,US,National (States and DC),Cessation,Want to Quit,,61.4,6.3,49.0,73.8,206.0,Overall,Middle School
2014,US,National (States and DC),Cessation,Quit Attempt,,70.1,3.4,63.4,76.8,208.0,Overall,Middle School
2014,NJ,New Jersey,Cessation,Want to Quit,,,,,,,Overall,Middle School
2014,NJ,New Jersey,Cessation,Want to Quit,,,,,,,Male,Middle School
2014,NJ,New Jersey,Cessation,Want to Quit,,,,,,,Female,Middle School
2014,NJ,New Jersey,Cessation,Quit Attempt,,,,,,,Overall,Middle School
2014,NJ,New Jersey,Cessation,Quit Attempt,,,,,,,Male,Middle School
2014,NJ,New Jersey,Cessation,Quit Attempt,,,,,,,Female,Middle School
2014,NJ,New Jersey,Cigarette Use,Smoking Status,Current,1.2,0.3,0.6,1.7,2068.0,Overall,Middle School
2014,NJ,New Jersey,Cigarette Use,Smoking Status,Ever,6.9,1.0,4.9,9.0,1955.0,Overall,Middle School
2014,NJ,New Jersey,Cigarette Use,Smoking Status,Frequent,0.1,0.1,0.0,0.3,2068.0,Overall,Middle School
2014,NJ,New Jersey,Cigarette Use,Smoking Status,Current,1.3,0.4,0.5,2.1,975.0,Male,Middle School
2014,NJ,New Jersey,Cigarette Use,Smoking Status,Ever,6.8,1.0,4.8,8.8,901.0,Male,Middle School
2014,NJ,New Jersey,Cigarette Use,Smoking Status,Frequent,0.2,0.2,0.0,0.5,975.0,Male,Middle School
2014,NJ,New Jersey,Cigarette Use,Smoking Status,Current,1.1,0.3,0.4,1.7,1082.0,Female,Middle School
2014,NJ,New Jersey,Cigarette Use,Smoking Status,Ever,6.9,1.3,4.3,9.5,1043.0,Female,Middle School
2014,NJ,New Jersey,Cigarette Use,Smoking Status,Frequent,0.0,0.0,0.0,0.0,1082.0,Female,Middle School
2014,NJ,New Jersey,Smokeless Tobacco Use,User Status,Current,0.7,0.2,0.4,1.1,2062.0,Overall,Middle School
2014,NJ,New Jersey,Smokeless Tobacco Use,User Status,Ever,3.3,0.5,2.4,4.2,2063.0,Overall,Middle School
2014,NJ,New Jersey,Smokeless Tobacco Use,User Status,Frequent,0.1,0.1,0.0,0.3,2062.0,Overall,Middle School
2014,NJ,New Jersey,Smokeless Tobacco Use,User Status,Current,0.7,0.2,0.2,1.1,970.0,Male,Middle School
2014,NJ,New Jersey,Smokeless Tobacco Use,User Status,Ever,4.5,0.8,3.0,5.9,971.0,Male,Middle School
2014,NJ,New Jersey,Smokeless Tobacco Use,User Status,Frequent,0.2,0.2,0.0,0.6,970.0,Male,Middle School
2014,NJ,New Jersey,Smokeless Tobacco Use,User Status,Current,0.8,0.2,0.4,1.3,1082.0,Female,Middle School
2014,NJ,New Jersey,Smokeless Tobacco Use,User Status,Ever,2.0,0.4,1.3,2.7,1081.0,Female,Middle School
2014,NJ,New Jersey,Smokeless Tobacco Use,User Status,Frequent,0.0,0.0,0.0,0.0,1082.0,Female,Middle School
2014,OH,Ohio,Cessation,Want to Quit,,,,,,,Overall,Middle School
2014,OH,Ohio,Cessation,Want to Quit,,,,,,,Male,Middle School
2014,OH,Ohio,Cessation,Want to Quit,,,,,,,Female,Middle School
2014,OH,Ohio,Cessation,Quit Attempt,,,,,,,Overall,Middle School
2014,OH,Ohio,Cessation,Quit Attempt,,,,,,,Male,Middle School
2014,OH,Ohio,Cessation,Quit Attempt,,,,,,,Female,Middle School
2014,OH,Ohio,Cigarette Use,Smoking Status,Current,2.6,0.6,1.5,3.8,1216.0,Overall,Middle School
2014,OH,Ohio,Cigarette Use,Smoking Status,Ever,10.1,1.2,7.7,12.5,1141.0,Overall,Middle School
2014,OH,Ohio,Cigarette Use,Smoking Status,Frequent,0.5,0.2,0.0,0.9,1216.0,Overall,Middle School
2014,OH,Ohio,Cigarette Use,Smoking Status,Current,2.9,1.1,0.8,5.0,614.0,Male,Middle School
2014,OH,Ohio,Cigarette Use,Smoking Status,Ever,10.4,1.7,7.0,13.8,570.0,Male,Middle School
2014,OH,Ohio,Cigarette Use,Smoking Status,Frequent,0.7,0.4,0.0,1.5,614.0,Male,Middle School
2014,OH,Ohio,Cigarette Use,Smoking Status,Current,2.3,0.7,1.0,3.7,596.0,Female,Middle School
2014,OH,Ohio,Cigarette Use,Smoking Status,Ever,9.9,1.5,7.0,12.8,565.0,Female,Middle School
2014,OH,Ohio,Cigarette Use,Smoking Status,Frequent,0.2,0.2,0.0,0.5,596.0,Female,Middle School
2014,OH,Ohio,Smokeless Tobacco Use,User Status,Current,1.9,0.4,1.2,2.7,1215.0,Overall,Middle School
2014,OH,Ohio,Smokeless Tobacco Use,User Status,Ever,5.5,0.7,4.0,6.9,1214.0,Overall,Middle School
2014,OH,Ohio,Smokeless Tobacco Use,User Status,Frequent,0.8,0.2,0.3,1.3,1215.0,Overall,Middle School
2014,OH,Ohio,Smokeless Tobacco Use,User Status,Current,2.7,0.8,1.2,4.3,611.0,Male,Middle School
2014,OH,Ohio,Smokeless Tobacco Use,User Status,Ever,8.0,1.4,5.4,10.7,609.0,Male,Middle School
2014,OH,Ohio,Smokeless Tobacco Use,User Status,Frequent,1.3,0.5,0.3,2.2,611.0,Male,Middle School
2014,OH,Ohio,Smokeless Tobacco Use,User Status,Current,1.1,0.5,0.2,2.1,596.0,Female,Middle School
2014,OH,Ohio,Smokeless Tobacco Use,User Status,Ever,2.9,0.7,1.5,4.2,597.0,Female,Middle School
2014,OH,Ohio,Smokeless Tobacco Use,User Status,Frequent,0.3,0.2,0.0,0.7,596.0,Female,Middle School
2014,PA,Pennsylvania,Cessation,Want to Quit,,,,,,,Overall,Middle School
2014,PA,Pennsylvania,Cessation,Want to Quit,,,,,,,Male,Middle School
2014,PA,Pennsylvania,Cessation,Want to Quit,,,,,,,Female,Middle School
2014,PA,Pennsylvania,Cessation,Quit Attempt,,,,,,,Overall,Middle School
2014,PA,Pennsylvania,Cessation,Quit Attempt,,,,,,,Male,Middle School
2014,PA,Pennsylvania,Cessation,Quit Attempt,,,,,,,Female,Middle School
2014,PA,Pennsylvania,Cigarette Use,Smoking Status,Current,1.3,0.3,0.7,1.8,2626.0,Overall,Middle School
2014,PA,Pennsylvania,Cigarette Use,Smoking Status,Ever,6.7,0.8,5.2,8.2,2564.0,Overall,Middle School
2014,PA,Pennsylvania,Cigarette Use,Smoking Status,Frequent,0.2,0.1,0.1,0.4,2626.0,Overall,Middle School
2014,PA,Pennsylvania,Cigarette Use,Smoking Status,Current,0.9,0.3,0.4,1.5,1286.0,Male,Middle School
2014,PA,Pennsylvania,Cigarette Use,Smoking Status,Ever,6.1,0.7,4.8,7.5,1250.0,Male,Middle School
2014,PA,Pennsylvania,Cigarette Use,Smoking Status,Frequent,0.2,0.1,0.0,0.5,1286.0,Male,Middle School
2014,PA,Pennsylvania,Cigarette Use,Smoking Status,Current,1.6,0.5,0.7,2.6,1333.0,Female,Middle School
2014,PA,Pennsylvania,Cigarette Use,Smoking Status,Ever,7.3,1.0,5.3,9.2,1309.0,Female,Middle School
2014,PA,Pennsylvania,Cigarette Use,Smoking Status,Frequent,0.3,0.1,0.0,0.5,1333.0,Female,Middle School
2014,PA,Pennsylvania,Smokeless Tobacco Use,User Status,Current,1.1,0.3,0.5,1.7,2642.0,Overall,Middle School
2014,PA,Pennsylvania,Smokeless Tobacco Use,User Status,Ever,3.0,0.6,1.9,4.1,2606.0,Overall,Middle School
2014,PA,Pennsylvania,Smokeless Tobacco Use,User Status,Frequent,0.2,0.1,0.0,0.3,2642.0,Overall,Middle School
2014,PA,Pennsylvania,Smokeless Tobacco Use,User Status,Current,1.4,0.4,0.6,2.2,1290.0,Male,Middle School
2014,PA,Pennsylvania,Smokeless Tobacco Use,User Status,Ever,3.7,0.8,2.1,5.3,1272.0,Male,Middle School
