YEAR,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,Response,Data_Value,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Education
2013,MS,Mississippi,Cigarette Use,Smoking Status,Frequent,4.5,0.9,2.8,6.2,835.0,Female,High School
2013,MS,Mississippi,Smokeless Tobacco Use,User Status,Current,8.0,1.1,5.9,10.1,1548.0,Overall,High School
2013,MS,Mississippi,Smokeless Tobacco Use,User Status,Ever,15.8,1.9,12.0,19.6,1544.0,Overall,High School
2013,MS,Mississippi,Smokeless Tobacco Use,User Status,Frequent,3.5,0.6,2.3,4.7,1548.0,Overall,High School
2013,MS,Mississippi,Smokeless Tobacco Use,User Status,Current,13.6,1.7,10.3,16.9,700.0,Male,High School
2013,MS,Mississippi,Smokeless Tobacco Use,User Status,Ever,25.3,2.8,19.8,30.8,699.0,Male,High School
2013,MS,Mississippi,Smokeless Tobacco Use,User Status,Frequent,6.9,1.3,4.4,9.4,700.0,Male,High School
2013,MS,Mississippi,Smokeless Tobacco Use,User Status,Current,2.4,0.7,1.1,3.7,845.0,Female,High School
2013,MS,Mississippi,Smokeless Tobacco Use,User Status,Ever,6.4,1.0,4.4,8.4,842.0,Female,High School
2013,MS,Mississippi,Smokeless Tobacco Use,User Status,Frequent,0.2,0.2,0.0,0.5,845.0,Female,High School
2013,US,National (States and DC),Cessation,Want to Quit,,58.2,1.8,54.7,61.6,980.0,Overall,High School
2013,US,National (States and DC),Cessation,Quit Attempt,,56.5,1.8,53.1,60.0,1048.0,Overall,High School
2013,NE,Nebraska,Cessation,Want to Quit,,48.9,4.8,39.4,58.4,236.0,Overall,High School
2013,NE,Nebraska,Cessation,Want to Quit,,51.1,5.1,41.1,61.1,137.0,Male,High School
2013,NE,Nebraska,Cessation,Want to Quit,,45.6,8.5,29.0,62.2,98.0,Female,High School
2013,NE,Nebraska,Cessation,Quit Attempt,,70.6,3.1,64.5,76.7,242.0,Overall,High School
2013,NE,Nebraska,Cessation,Quit Attempt,,75.4,4.2,67.1,83.7,139.0,Male,High School
2013,NE,Nebraska,Cessation,Quit Attempt,,64.0,6.0,52.3,75.7,102.0,Female,High School
2013,NE,Nebraska,Cigarette Use,Smoking Status,Current,11.7,1.1,9.5,13.9,2409.0,Overall,High School
2013,NE,Nebraska,Cigarette Use,Smoking Status,Ever,34.6,2.6,29.6,39.6,2380.0,Overall,High School
2013,NE,Nebraska,Cigarette Use,Smoking Status,Frequent,5.1,0.6,3.9,6.3,2409.0,Overall,High School
2013,NE,Nebraska,Cigarette Use,Smoking Status,Current,13.9,1.3,11.3,16.5,1214.0,Male,High School
2013,NE,Nebraska,Cigarette Use,Smoking Status,Ever,38.8,2.1,34.7,42.9,1189.0,Male,High School
2013,NE,Nebraska,Cigarette Use,Smoking Status,Frequent,6.2,0.8,4.7,7.7,1214.0,Male,High School
2013,NE,Nebraska,Cigarette Use,Smoking Status,Current,9.5,1.4,6.8,12.2,1190.0,Female,High School
2013,NE,Nebraska,Cigarette Use,Smoking Status,Ever,30.3,3.2,24.1,36.5,1187.0,Female,High School
2013,NE,Nebraska,Cigarette Use,Smoking Status,Frequent,3.8,1.0,1.9,5.7,1190.0,Female,High School
2013,NE,Nebraska,Smokeless Tobacco Use,User Status,Current,6.6,1.0,4.7,8.5,2422.0,Overall,High School
2013,NE,Nebraska,Smokeless Tobacco Use,User Status,Ever,15.0,1.6,11.9,18.1,2412.0,Overall,High School
2013,NE,Nebraska,Smokeless Tobacco Use,User Status,Frequent,2.5,0.6,1.4,3.6,2422.0,Overall,High School
2013,NE,Nebraska,Smokeless Tobacco Use,User Status,Current,11.4,1.3,8.9,13.9,1220.0,Male,High School
2013,NE,Nebraska,Smokeless Tobacco Use,User Status,Ever,24.0,1.4,21.2,26.8,1214.0,Male,High School
2013,NE,Nebraska,Smokeless Tobacco Use,User Status,Frequent,4.7,0.9,2.9,6.5,1220.0,Male,High School
2013,NE,Nebraska,Smokeless Tobacco Use,User Status,Current,1.5,0.5,0.6,2.4,1193.0,Female,High School
2013,NE,Nebraska,Smokeless Tobacco Use,User Status,Ever,5.4,1.2,3.1,7.7,1190.0,Female,High School
2013,NE,Nebraska,Smokeless Tobacco Use,User Status,Frequent,0.1,0.1,0.0,0.3,1193.0,Female,High School
2013,NJ,New Jersey,Cessation,Want to Quit,,44.5,5.0,34.7,54.3,121.0,Overall,High School
2013,NJ,New Jersey,Cessation,Want to Quit,,40.5,6.9,27.0,54.0,65.0,Male,High School
2013,NJ,New Jersey,Cessation,Want to Quit,,49.9,6.2,37.7,62.1,56.0,Female,High School
2013,NJ,New Jersey,Cessation,Quit Attempt,,59.1,4.8,49.6,68.6,142.0,Overall,High School
2013,NJ,New Jersey,Cessation,Quit Attempt,,57.8,6.6,44.8,70.8,78.0,Male,High School
2013,NJ,New Jersey,Cessation,Quit Attempt,,61.0,6.4,48.4,73.6,64.0,Female,High School
2013,NJ,New Jersey,Cigarette Use,Smoking Status,Current,9.3,1.2,6.9,11.7,1808.0,Overall,High School
2013,NJ,New Jersey,Cigarette Use,Smoking Status,Ever,30.0,2.4,25.3,34.7,1788.0,Overall,High School
2013,NJ,New Jersey,Cigarette Use,Smoking Status,Frequent,3.5,0.8,2.0,5.0,1808.0,Overall,High School
2013,NJ,New Jersey,Cigarette Use,Smoking Status,Current,10.3,1.7,7.0,13.6,874.0,Male,High School
2013,NJ,New Jersey,Cigarette Use,Smoking Status,Ever,33.1,3.2,26.8,39.4,866.0,Male,High School
2013,NJ,New Jersey,Cigarette Use,Smoking Status,Frequent,4.6,1.2,2.2,7.0,874.0,Male,High School
2013,NJ,New Jersey,Cigarette Use,Smoking Status,Current,8.2,1.0,6.2,10.2,933.0,Female,High School
2013,NJ,New Jersey,Cigarette Use,Smoking Status,Ever,26.9,2.1,22.8,31.0,921.0,Female,High School
2013,NJ,New Jersey,Cigarette Use,Smoking Status,Frequent,2.3,0.5,1.3,3.3,933.0,Female,High School
2013,NJ,New Jersey,Smokeless Tobacco Use,User Status,Current,3.4,0.6,2.3,4.5,1833.0,Overall,High School
2013,NJ,New Jersey,Smokeless Tobacco Use,User Status,Ever,9.8,0.9,8.1,11.5,1832.0,Overall,High School
2013,NJ,New Jersey,Smokeless Tobacco Use,User Status,Frequent,1.1,0.3,0.6,1.6,1833.0,Overall,High School
2013,NJ,New Jersey,Smokeless Tobacco Use,User Status,Current,5.6,1.1,3.4,7.8,888.0,Male,High School
2013,NJ,New Jersey,Smokeless Tobacco Use,User Status,Ever,14.6,1.5,11.6,17.6,889.0,Male,High School
2013,NJ,New Jersey,Smokeless Tobacco Use,User Status,Frequent,1.7,0.6,0.6,2.8,888.0,Male,High School
2013,NJ,New Jersey,Smokeless Tobacco Use,User Status,Current,1.0,0.3,0.4,1.6,944.0,Female,High School
2013,NJ,New Jersey,Smokeless Tobacco Use,User Status,Ever,4.6,0.8,3.1,6.1,942.0,Female,High School
2013,NJ,New Jersey,Smokeless Tobacco Use,User Status,Frequent,0.2,0.1,0.0,0.4,944.0,Female,High School
2013,NC,North Carolina,Cessation,Want to Quit,,39.1,3.9,31.4,46.8,436.0,Overall,High School
2013,NC,North Carolina,Cessation,Want to Quit,,41.4,3.4,34.8,48.0,252.0,Male,High School
2013,NC,North Carolina,Cessation,Want to Quit,,36.0,6.4,23.4,48.6,184.0,Female,High School
2013,NC,North Carolina,Cessation,Quit Attempt,,59.8,3.0,54.0,65.6,481.0,Overall,High School
2013,NC,North Carolina,Cessation,Quit Attempt,,63.6,3.0,57.7,69.5,279.0,Male,High School
2013,NC,North Carolina,Cessation,Quit Attempt,,54.4,4.6,45.4,63.4,202.0,Female,High School
2013,NC,North Carolina,Cigarette Use,Smoking Status,Current,13.5,0.8,12.0,15.0,3973.0,Overall,High School
2013,NC,North Carolina,Cigarette Use,Smoking Status,Ever,38.8,1.1,36.6,41.0,3886.0,Overall,High School
2013,NC,North Carolina,Cigarette Use,Smoking Status,Frequent,4.1,0.5,3.2,5.0,3973.0,Overall,High School
2013,NC,North Carolina,Cigarette Use,Smoking Status,Current,15.7,1.1,13.5,17.9,1822.0,Male,High School
2013,NC,North Carolina,Cigarette Use,Smoking Status,Ever,42.8,1.5,39.8,45.8,1748.0,Male,High School
2013,NC,North Carolina,Cigarette Use,Smoking Status,Frequent,5.0,0.6,3.9,6.1,1822.0,Male,High School
2013,NC,North Carolina,Cigarette Use,Smoking Status,Current,11.1,1.0,9.2,13.0,2149.0,Female,High School
2013,NC,North Carolina,Cigarette Use,Smoking Status,Ever,34.9,1.4,32.2,37.6,2136.0,Female,High School
2013,NC,North Carolina,Cigarette Use,Smoking Status,Frequent,3.2,0.6,2.1,4.3,2149.0,Female,High School
2013,NC,North Carolina,Smokeless Tobacco Use,User Status,Current,8.3,0.8,6.8,9.8,4028.0,Overall,High School
2013,NC,North Carolina,Smokeless Tobacco Use,User Status,Ever,17.6,1.2,15.3,19.9,4029.0,Overall,High School
2013,NC,North Carolina,Smokeless Tobacco Use,User Status,Frequent,3.2,0.5,2.3,4.1,4028.0,Overall,High School
2013,NC,North Carolina,Smokeless Tobacco Use,User Status,Current,14.6,1.4,11.9,17.3,1847.0,Male,High School
2013,NC,North Carolina,Smokeless Tobacco Use,User Status,Ever,27.8,2.0,23.8,31.8,1851.0,Male,High School
2013,NC,North Carolina,Smokeless Tobacco Use,User Status,Frequent,5.9,0.8,4.3,7.5,1847.0,Male,High School
2013,NC,North Carolina,Smokeless Tobacco Use,User Status,Current,1.7,0.2,1.3,2.1,2178.0,Female,High School
2013,NC,North Carolina,Smokeless Tobacco Use,User Status,Ever,7.1,0.7,5.7,8.5,2176.0,Female,High School
2013,NC,North Carolina,Smokeless Tobacco Use,User Status,Frequent,0.4,0.1,0.2,0.6,2178.0,Female,High School
2013,ND,North Dakota,Cessation,Want to Quit,,48.9,3.7,41.7,56.1,239.0,Overall,High School
2013,ND,North Dakota,Cessation,Want to Quit,,49.0,4.6,40.0,58.0,110.0,Male,High School
2013,ND,North Dakota,Cessation,Want to Quit,,47.6,5.4,37.1,58.1,124.0,Female,High School
2013,ND,North Dakota,Cessation,Quit Attempt,,57.1,3.6,50.1,64.1,269.0,Overall,High School
2013,ND,North Dakota,Cessation,Quit Attempt,,49.2,4.1,41.2,57.2,123.0,Male,High School
2013,ND,North Dakota,Cessation,Quit Attempt,,63.3,5.3,53.0,73.6,141.0,Female,High School
2013,ND,North Dakota,Cigarette Use,Smoking Status,Current,16.2,1.7,12.8,19.6,2019.0,Overall,High School
2013,ND,North Dakota,Cigarette Use,Smoking Status,Ever,38.1,1.9,34.3,41.9,1984.0,Overall,High School
2013,ND,North Dakota,Cigarette Use,Smoking Status,Frequent,6.5,1.0,4.5,8.5,2019.0,Overall,High School
2013,ND,North Dakota,Cigarette Use,Smoking Status,Current,15.4,1.7,12.1,18.7,971.0,Male,High School
2013,ND,North Dakota,Cigarette Use,Smoking Status,Ever,37.5,2.2,33.1,41.9,945.0,Male,High School
2013,ND,North Dakota,Cigarette Use,Smoking Status,Frequent,5.4,1.0,3.5,7.3,971.0,Male,High School
2013,ND,North Dakota,Cigarette Use,Smoking Status,Current,16.7,2.3,12.1,21.3,1035.0,Female,High School
2013,ND,North Dakota,Cigarette Use,Smoking Status,Ever,38.4,2.4,33.6,43.2,1027.0,Female,High School
2013,ND,North Dakota,Cigarette Use,Smoking Status,Frequent,7.6,1.3,5.1,10.1,1035.0,Female,High School
2013,ND,North Dakota,Smokeless Tobacco Use,User Status,Current,10.0,0.8,8.5,11.5,2029.0,Overall,High School
2013,ND,North Dakota,Smokeless Tobacco Use,User Status,Ever,23.0,1.5,20.1,25.9,2014.0,Overall,High School
2013,ND,North Dakota,Smokeless Tobacco Use,User Status,Frequent,3.9,0.6,2.8,5.0,2029.0,Overall,High School
2013,ND,North Dakota,Smokeless Tobacco Use,User Status,Current,16.1,1.3,13.6,18.6,979.0,Male,High School
2013,ND,North Dakota,Smokeless Tobacco Use,User Status,Ever,31.0,2.0,27.0,35.0,972.0,Male,High School
2013,ND,North Dakota,Smokeless Tobacco Use,User Status,Frequent,7.0,1.0,5.1,8.9,979.0,Male,High School
2013,ND,North Dakota,Smokeless Tobacco Use,User Status,Current,3.8,0.7,2.4,5.2,1037.0,Female,High School
2013,ND,North Dakota,Smokeless Tobacco Use,User Status,Ever,14.5,1.4,11.8,17.2,1029.0,Female,High School
2013,ND,North Dakota,Smokeless Tobacco Use,User Status,Frequent,0.7,0.3,0.1,1.3,1037.0,Female,High School
2013,SC,South Carolina,Cessation,Want to Quit,,40.3,2.3,35.7,44.9,183.0,Overall,High School
2013,SC,South Carolina,Cessation,Want to Quit,,32.8,4.7,23.6,42.0,85.0,Male,High School
2013,SC,South Carolina,Cessation,Want to Quit,,48.3,4.9,38.7,57.9,97.0,Female,High School
2013,SC,South Carolina,Cessation,Quit Attempt,,57.6,2.9,51.9,63.3,211.0,Overall,High School
2002,GU,Guam,Cigarette Use,Smoking Status,Frequent,13.0,1.5,10.1,16.0,761.0,Female,High School
2013,SC,South Carolina,Cessation,Quit Attempt,,52.6,4.3,44.1,61.1,101.0,Male,High School
2013,SC,South Carolina,Cessation,Quit Attempt,,63.4,4.8,54.0,72.8,109.0,Female,High School
2013,SC,South Carolina,Cigarette Use,Smoking Status,Current,15.3,1.5,12.4,18.2,1531.0,Overall,High School
2013,SC,South Carolina,Cigarette Use,Smoking Status,Ever,48.7,2.3,44.2,53.2,1532.0,Overall,High School
2013,SC,South Carolina,Cigarette Use,Smoking Status,Frequent,4.9,0.8,3.3,6.5,1531.0,Overall,High School
2013,SC,South Carolina,Cigarette Use,Smoking Status,Current,15.8,1.6,12.7,18.9,724.0,Male,High School
2013,SC,South Carolina,Cigarette Use,Smoking Status,Ever,48.4,2.1,44.2,52.6,723.0,Male,High School
2013,SC,South Carolina,Cigarette Use,Smoking Status,Frequent,4.8,0.8,3.3,6.3,724.0,Male,High School
2013,SC,South Carolina,Cigarette Use,Smoking Status,Current,14.7,2.1,10.6,18.8,805.0,Female,High School
2013,SC,South Carolina,Cigarette Use,Smoking Status,Ever,48.9,2.8,43.4,54.4,806.0,Female,High School
2013,SC,South Carolina,Cigarette Use,Smoking Status,Frequent,5.1,1.1,3.0,7.2,805.0,Female,High School
2013,SC,South Carolina,Smokeless Tobacco Use,User Status,Current,8.8,0.8,7.2,10.4,1596.0,Overall,High School
2013,SC,South Carolina,Smokeless Tobacco Use,User Status,Ever,22.7,1.5,19.8,25.6,1595.0,Overall,High School
2013,SC,South Carolina,Smokeless Tobacco Use,User Status,Frequent,3.4,0.6,2.2,4.6,1596.0,Overall,High School
2013,SC,South Carolina,Smokeless Tobacco Use,User Status,Current,14.9,1.6,11.7,18.1,766.0,Male,High School
2013,SC,South Carolina,Smokeless Tobacco Use,User Status,Ever,32.2,2.7,27.0,37.4,764.0,Male,High School
2013,SC,South Carolina,Smokeless Tobacco Use,User Status,Frequent,6.5,1.2,4.2,8.8,766.0,Male,High School
2013,SC,South Carolina,Smokeless Tobacco Use,User Status,Current,2.3,0.5,1.4,3.2,828.0,Female,High School
2013,SC,South Carolina,Smokeless Tobacco Use,User Status,Ever,12.8,1.2,10.5,15.1,829.0,Female,High School
2013,SC,South Carolina,Smokeless Tobacco Use,User Status,Frequent,0.1,0.1,0.0,0.2,828.0,Female,High School
2013,WV,West Virginia,Cessation,Want to Quit,,50.8,4.0,42.9,58.7,252.0,Overall,High School
2013,WV,West Virginia,Cessation,Want to Quit,,52.2,4.7,42.9,61.5,136.0,Male,High School
2013,WV,West Virginia,Cessation,Want to Quit,,47.8,5.8,36.5,59.1,113.0,Female,High School
2013,WV,West Virginia,Cessation,Quit Attempt,,65.3,2.8,59.8,70.8,271.0,Overall,High School
2013,WV,West Virginia,Cessation,Quit Attempt,,62.1,3.0,56.2,68.0,148.0,Male,High School
2013,WV,West Virginia,Cessation,Quit Attempt,,68.1,4.3,59.6,76.6,120.0,Female,High School
2013,WV,West Virginia,Cigarette Use,Smoking Status,Current,18.6,1.4,15.9,21.3,1635.0,Overall,High School
2013,WV,West Virginia,Cigarette Use,Smoking Status,Ever,46.8,2.2,42.4,51.2,1615.0,Overall,High School
2013,WV,West Virginia,Cigarette Use,Smoking Status,Frequent,9.0,1.1,6.9,11.1,1635.0,Overall,High School
2013,WV,West Virginia,Cigarette Use,Smoking Status,Current,20.0,1.5,17.0,23.0,849.0,Male,High School
2013,WV,West Virginia,Cigarette Use,Smoking Status,Ever,49.3,2.8,43.8,54.8,833.0,Male,High School
2013,WV,West Virginia,Cigarette Use,Smoking Status,Frequent,9.4,1.4,6.7,12.1,849.0,Male,High School
2013,WV,West Virginia,Cigarette Use,Smoking Status,Current,16.8,1.7,13.5,20.1,781.0,Female,High School
2013,WV,West Virginia,Cigarette Use,Smoking Status,Ever,44.1,2.4,39.3,48.9,777.0,Female,High School
2013,WV,West Virginia,Cigarette Use,Smoking Status,Frequent,8.4,1.2,6.0,10.8,781.0,Female,High School
2013,WV,West Virginia,Smokeless Tobacco Use,User Status,Current,14.7,1.3,12.1,17.3,1656.0,Overall,High School
2013,WV,West Virginia,Smokeless Tobacco Use,User Status,Ever,25.7,1.3,23.1,28.3,1656.0,Overall,High School
2013,WV,West Virginia,Smokeless Tobacco Use,User Status,Frequent,7.8,1.1,5.6,10.0,1656.0,Overall,High School
2013,WV,West Virginia,Smokeless Tobacco Use,User Status,Current,25.0,2.0,21.0,29.0,864.0,Male,High School
2013,WV,West Virginia,Smokeless Tobacco Use,User Status,Ever,38.6,2.1,34.4,42.8,866.0,Male,High School
2013,WV,West Virginia,Smokeless Tobacco Use,User Status,Frequent,14.3,2.0,10.3,18.3,864.0,Male,High School
2013,WV,West Virginia,Smokeless Tobacco Use,User Status,Current,3.6,0.7,2.3,4.9,787.0,Female,High School
2013,WV,West Virginia,Smokeless Tobacco Use,User Status,Ever,12.1,1.0,10.1,14.1,785.0,Female,High School
2013,WV,West Virginia,Smokeless Tobacco Use,User Status,Frequent,0.8,0.4,0.1,1.5,787.0,Female,High School
2012,AL,Alabama,Cessation,Want to Quit,,48.4,3.7,41.2,55.6,217.0,Overall,High School
2012,AL,Alabama,Cessation,Want to Quit,,46.2,5.2,36.0,56.4,128.0,Male,High School
2012,AL,Alabama,Cessation,Want to Quit,,51.9,4.0,44.0,59.8,89.0,Female,High School
2012,AL,Alabama,Cessation,Quit Attempt,,61.1,4.2,52.9,69.3,242.0,Overall,High School
2012,AL,Alabama,Cessation,Quit Attempt,,65.1,4.0,57.3,72.9,141.0,Male,High School
2012,AL,Alabama,Cessation,Quit Attempt,,55.1,6.9,41.6,68.6,101.0,Female,High School
2012,AL,Alabama,Cigarette Use,Smoking Status,Current,19.3,1.5,16.3,22.3,1437.0,Overall,High School
2012,AL,Alabama,Cigarette Use,Smoking Status,Ever,49.4,2.6,44.4,54.4,1436.0,Overall,High School
2012,AL,Alabama,Cigarette Use,Smoking Status,Frequent,7.4,1.1,5.3,9.5,1437.0,Overall,High School
2012,AL,Alabama,Cigarette Use,Smoking Status,Current,24.3,1.8,20.7,27.9,737.0,Male,High School
2012,AL,Alabama,Cigarette Use,Smoking Status,Ever,54.5,2.7,49.3,59.7,733.0,Male,High School
2012,AL,Alabama,Cigarette Use,Smoking Status,Frequent,8.6,1.6,5.5,11.7,737.0,Male,High School
2012,AL,Alabama,Cigarette Use,Smoking Status,Current,14.4,1.9,10.7,18.1,698.0,Female,High School
2012,AL,Alabama,Cigarette Use,Smoking Status,Ever,44.1,3.1,38.1,50.1,702.0,Female,High School
2012,AL,Alabama,Cigarette Use,Smoking Status,Frequent,6.3,1.2,4.0,8.6,698.0,Female,High School
2012,AL,Alabama,Smokeless Tobacco Use,User Status,Current,12.6,1.2,10.2,15.0,1451.0,Overall,High School
2012,AL,Alabama,Smokeless Tobacco Use,User Status,Ever,26.4,2.2,22.0,30.8,1458.0,Overall,High School
2012,AL,Alabama,Smokeless Tobacco Use,User Status,Frequent,6.1,1.0,4.2,8.0,1451.0,Overall,High School
2012,AL,Alabama,Smokeless Tobacco Use,User Status,Current,22.9,2.3,18.4,27.4,745.0,Male,High School
2012,AL,Alabama,Smokeless Tobacco Use,User Status,Ever,42.1,3.6,35.1,49.1,748.0,Male,High School
2012,AL,Alabama,Smokeless Tobacco Use,User Status,Frequent,11.7,1.9,8.0,15.4,745.0,Male,High School
2012,AL,Alabama,Smokeless Tobacco Use,User Status,Current,2.2,0.5,1.3,3.1,704.0,Female,High School
2012,AL,Alabama,Smokeless Tobacco Use,User Status,Ever,10.4,1.8,6.9,13.9,708.0,Female,High School
2012,AL,Alabama,Smokeless Tobacco Use,User Status,Frequent,0.4,0.2,0.0,0.8,704.0,Female,High School
2012,DE,Delaware,Cessation,Want to Quit,,50.3,4.8,40.9,59.7,267.0,Overall,High School
2012,DE,Delaware,Cessation,Want to Quit,,46.2,6.5,33.5,58.9,130.0,Male,High School
2012,DE,Delaware,Cessation,Want to Quit,,54.3,4.7,45.1,63.5,134.0,Female,High School
2012,DE,Delaware,Cigarette Use,Smoking Status,Current,14.1,1.1,12.0,16.2,2197.0,Overall,High School
2012,DE,Delaware,Cigarette Use,Smoking Status,Ever,39.7,1.4,36.9,42.5,2186.0,Overall,High School
2012,DE,Delaware,Cigarette Use,Smoking Status,Frequent,5.6,0.8,4.1,7.1,2197.0,Overall,High School
2012,DE,Delaware,Cigarette Use,Smoking Status,Current,14.3,1.3,11.7,16.9,1057.0,Male,High School
2012,DE,Delaware,Cigarette Use,Smoking Status,Ever,39.2,1.7,35.9,42.5,1051.0,Male,High School
2012,DE,Delaware,Cigarette Use,Smoking Status,Frequent,5.5,0.8,3.9,7.1,1057.0,Male,High School
2012,DE,Delaware,Cigarette Use,Smoking Status,Current,13.7,1.1,11.5,15.9,1125.0,Female,High School
2012,DE,Delaware,Cigarette Use,Smoking Status,Ever,39.8,2.0,35.8,43.8,1121.0,Female,High School
2012,DE,Delaware,Cigarette Use,Smoking Status,Frequent,5.7,1.0,3.8,7.6,1125.0,Female,High School
2012,DE,Delaware,Smokeless Tobacco Use,User Status,Current,4.4,0.5,3.5,5.3,2221.0,Overall,High School
2012,DE,Delaware,Smokeless Tobacco Use,User Status,Ever,9.8,0.8,8.2,11.4,2224.0,Overall,High School
2012,DE,Delaware,Smokeless Tobacco Use,User Status,Frequent,1.1,0.2,0.7,1.5,2221.0,Overall,High School
2012,DE,Delaware,Smokeless Tobacco Use,User Status,Current,7.4,0.8,5.8,9.0,1073.0,Male,High School
2012,DE,Delaware,Smokeless Tobacco Use,User Status,Ever,15.4,1.5,12.5,18.3,1076.0,Male,High School
2012,DE,Delaware,Smokeless Tobacco Use,User Status,Frequent,1.9,0.4,1.1,2.7,1073.0,Male,High School
2012,DE,Delaware,Smokeless Tobacco Use,User Status,Current,1.2,0.3,0.6,1.8,1133.0,Female,High School
2012,DE,Delaware,Smokeless Tobacco Use,User Status,Ever,3.9,0.6,2.8,5.0,1133.0,Female,High School
2012,DE,Delaware,Smokeless Tobacco Use,User Status,Frequent,0.3,0.2,0.0,0.6,1133.0,Female,High School
2012,MS,Mississippi,Cigarette Use,Smoking Status,Current,18.1,2.0,14.1,22.1,1598.0,Overall,High School
2012,MS,Mississippi,Cigarette Use,Smoking Status,Ever,46.7,1.6,43.5,49.9,1532.0,Overall,High School
2012,MS,Mississippi,Cigarette Use,Smoking Status,Frequent,6.8,1.1,4.6,9.0,1598.0,Overall,High School
2012,MS,Mississippi,Cigarette Use,Smoking Status,Current,20.3,2.5,15.4,25.2,785.0,Male,High School
2012,MS,Mississippi,Cigarette Use,Smoking Status,Ever,50.7,2.4,46.0,55.4,749.0,Male,High School
2012,MS,Mississippi,Cigarette Use,Smoking Status,Frequent,7.3,1.3,4.7,9.9,785.0,Male,High School
2012,MS,Mississippi,Cigarette Use,Smoking Status,Current,15.8,2.3,11.2,20.4,806.0,Female,High School
2012,MS,Mississippi,Cigarette Use,Smoking Status,Ever,42.7,2.1,38.5,46.9,776.0,Female,High School
2012,MS,Mississippi,Cigarette Use,Smoking Status,Frequent,6.2,1.4,3.4,9.0,806.0,Female,High School
2012,MS,Mississippi,Smokeless Tobacco Use,User Status,Current,9.6,1.5,6.7,12.5,1630.0,Overall,High School
2012,MS,Mississippi,Smokeless Tobacco Use,User Status,Ever,17.8,1.9,14.0,21.6,1610.0,Overall,High School
2012,MS,Mississippi,Smokeless Tobacco Use,User Status,Frequent,5.1,1.3,2.5,7.7,1630.0,Overall,High School
2012,MS,Mississippi,Smokeless Tobacco Use,User Status,Current,17.6,2.7,12.3,22.9,801.0,Male,High School
2012,MS,Mississippi,Smokeless Tobacco Use,User Status,Ever,29.3,3.2,23.1,35.5,793.0,Male,High School
2012,MS,Mississippi,Smokeless Tobacco Use,User Status,Frequent,9.9,2.6,4.9,14.9,801.0,Male,High School
2012,MS,Mississippi,Smokeless Tobacco Use,User Status,Current,1.7,0.4,0.9,2.5,822.0,Female,High School
2012,MS,Mississippi,Smokeless Tobacco Use,User Status,Ever,6.6,0.8,5.0,8.2,812.0,Female,High School
2012,MS,Mississippi,Smokeless Tobacco Use,User Status,Frequent,0.3,0.2,0.0,0.7,822.0,Female,High School
2012,US,National (States and DC),Cessation,Want to Quit,,64.8,1.2,62.4,67.2,1435.0,Overall,High School
2012,US,National (States and DC),Cessation,Quit Attempt,,57.7,1.5,54.8,60.5,1550.0,Overall,High School
2012,NE,Nebraska,Cigarette Use,Smoking Status,Current,11.7,1.1,9.5,13.9,2409.0,Overall,High School
2012,NE,Nebraska,Cigarette Use,Smoking Status,Ever,34.6,2.6,29.6,39.6,2380.0,Overall,High School
2012,NE,Nebraska,Cigarette Use,Smoking Status,Frequent,5.1,0.6,3.9,6.3,2409.0,Overall,High School
2012,NE,Nebraska,Cigarette Use,Smoking Status,Current,13.9,1.3,11.3,16.5,1214.0,Male,High School
2012,NE,Nebraska,Cigarette Use,Smoking Status,Ever,38.8,2.1,34.7,42.9,1189.0,Male,High School
2012,NE,Nebraska,Cigarette Use,Smoking Status,Frequent,6.2,0.8,4.7,7.7,1214.0,Male,High School
2012,NE,Nebraska,Cigarette Use,Smoking Status,Current,9.5,1.4,6.8,12.2,1190.0,Female,High School
2012,NE,Nebraska,Cigarette Use,Smoking Status,Ever,30.3,3.2,24.1,36.5,1187.0,Female,High School
2012,NE,Nebraska,Cigarette Use,Smoking Status,Frequent,3.8,1.0,1.9,5.7,1190.0,Female,High School
2012,NE,Nebraska,Smokeless Tobacco Use,User Status,Current,6.6,1.0,4.7,8.5,2422.0,Overall,High School
2012,NE,Nebraska,Smokeless Tobacco Use,User Status,Ever,15.0,1.6,11.9,18.1,2412.0,Overall,High School
2012,NE,Nebraska,Smokeless Tobacco Use,User Status,Frequent,2.5,0.6,1.4,3.6,2422.0,Overall,High School
2012,NE,Nebraska,Smokeless Tobacco Use,User Status,Current,11.4,1.3,8.9,13.9,1220.0,Male,High School
2012,NE,Nebraska,Smokeless Tobacco Use,User Status,Ever,24.0,1.4,21.2,26.8,1214.0,Male,High School
2012,NE,Nebraska,Smokeless Tobacco Use,User Status,Frequent,4.7,0.9,2.9,6.5,1220.0,Male,High School
2012,NE,Nebraska,Smokeless Tobacco Use,User Status,Current,1.5,0.5,0.6,2.4,1193.0,Female,High School
2012,NE,Nebraska,Smokeless Tobacco Use,User Status,Ever,5.4,1.2,3.1,7.7,1190.0,Female,High School
2012,NE,Nebraska,Smokeless Tobacco Use,User Status,Frequent,0.1,0.1,0.0,0.3,1193.0,Female,High School
2012,NJ,New Jersey,Cigarette Use,Smoking Status,Current,9.6,1.2,7.2,12.0,1808.0,Overall,High School
2012,NJ,New Jersey,Cigarette Use,Smoking Status,Ever,31.2,2.2,26.8,35.6,1788.0,Overall,High School
